sequence_id,virus,length,molecular_weight,isoelectric_point,aromaticity,instability_index,gravy
MH157050|s|LII|3323,Lassa,1048,117299.6925,8.77448558807373,0.09351145038167939,56.41500000000032,-0.14103053435114507
KM822082|s|LII|3400,Lassa,1097,123958.8405,8.502493476867677,0.09662716499544212,45.26181403828644,-0.14767547857793986
KM822025|s|LII|3412,Lassa,1083,121138.30109999998,8.85545787811279,0.08864265927977841,54.00112650046197,-0.15364727608494924
MH887772|s|LII|3338,Lassa,1045,117248.13139999998,9.541788291931152,0.09186602870813397,41.03438277511982,0.03999999999999997
KM821992|s|LII|3364,Lassa,1067,119234.00379999999,8.713498497009276,0.09184629803186505,54.69673851921304,-0.14170571696344897
KM822093|s|LII|3365,Lassa,1051,118307.264,9.621986961364744,0.0922930542340628,41.793549000951685,0.014462416745956204
KM821916|s|LII|3407,Lassa,1099,123993.91309999999,8.210258293151856,0.09463148316651501,45.23658780709755,-0.11410373066424025
MH053576|s|LII|3379,Lassa,1057,119107.20060000001,9.659443092346194,0.09271523178807947,41.844947965941564,0.017691579943235544
MH053538|s|LII|3375,Lassa,1089,122998.6092,8.201297187805174,0.0945821854912764,45.17530762167145,-0.13902662993572087
MH053488|s|LII|3390,Lassa,1070,119550.44849999998,8.867964744567871,0.08971962616822429,55.418327102804035,-0.13841121495327105
KM821927|s|LII|3407,Lassa,1099,123985.7094,8.31508388519287,0.09372156505914467,47.304012738853714,-0.14658780709736127
KM821918|s|LII|3407,Lassa,1099,123732.4697,8.261059379577638,0.09281164695177434,45.23303912647883,-0.12729754322111014
MK117953|s|LII|3102,Lassa,878,99903.66410000001,8.335584831237792,0.10364464692482916,49.41037585421432,-0.22460136674259687
MH157046|s|LII|3279,Lassa,910,103213.7633,8.267054939270022,0.09230769230769231,48.57209890109908,-0.24120879120879124
MH157030|s|LII|2580,Lassa,685,76518.7474,9.862067222595215,0.08613138686131386,46.11505109489066,-0.043065693430656964
MH887823|s|LII|3269,Lassa,1059,119590.47899999999,8.020463371276854,0.09348441926345609,50.03919735599643,-0.17082152974504253
KM822091|s|LII|3408,Lassa,1105,125050.9403,8.199492073059083,0.0986425339366516,44.982723981900655,-0.11601809954751136
KM822043|s|LII|3402,Lassa,1098,123891.1211,8.435252952575684,0.09380692167577413,46.1202276867033,-0.07859744990892535
MH887897|s|LII|3359,Lassa,1084,122807.58439999999,8.264927482604982,0.09686346863468635,46.97371771217733,-0.11171586715867161
KM822000|s|LII|3402,Lassa,1100,124525.63659999998,8.382969093322757,0.09818181818181818,46.14228181818201,-0.10418181818181821
KM822045|s|LII|3406,Lassa,1076,120768.5946,8.810136604309083,0.08550185873605948,59.520278810409216,-0.20092936802973982
KM822035|s|LII|3413,Lassa,1050,117122.91569999998,9.416526222229006,0.09523809523809525,41.09486666666686,0.1114285714285714
KM822088|s|LII|3398,Lassa,1099,124181.4488,8.378069496154787,0.09372156505914467,44.396187443130295,-0.0820746132848044
MH887891|s|LII|3231,Lassa,1010,113489.09730000001,8.742509269714354,0.08712871287128714,58.71060396039632,-0.22564356435643568
MK118005|s|LII|3036,Lassa,751,84990.07759999999,8.398763847351077,0.09454061251664447,55.90174434087904,-0.10985352862849537
MH887857|s|LII|3380,Lassa,1046,116964.11619999999,9.457012367248538,0.0965583173996176,42.16598470363311,0.14378585086042062
MK117848|s|LII|3271,Lassa,1007,112353.6565,9.287396049499513,0.09235352532274081,43.295253227408374,0.14895729890764645
MH053514|s|LII|3393,Lassa,1097,123919.94539999998,8.499785804748537,0.09480401093892434,44.219516864175205,-0.10665451230628992
GU481078|s|LII|3374,Lassa,1091,123170.88200000001,8.39773235321045,0.09532538955087078,46.08396883593054,-0.1098991750687443
KM822055|s|LII|3395,Lassa,1054,117374.61720000001,9.471646690368651,0.0825426944971537,42.81196394686931,0.10977229601518024
KM822033|s|LII|3421,Lassa,1062,118368.6067,9.54804172515869,0.0847457627118644,42.07119585687406,0.09529190207156306
KM821933|s|LII|3406,Lassa,1101,124394.34319999999,8.516160774230958,0.09627611262488647,46.846421435059234,-0.12325158946412357
MK118039|s|LII|3060,Lassa,931,104534.35019999999,9.43335247039795,0.09452201933404941,42.86876476906571,0.09248120300751878
MK118036|s|LII|2939,Lassa,790,89853.9348,8.455496025085452,0.1,42.10330379746848,-0.08721518987341777
MK118035|s|LII|2838,Lassa,866,97161.93659999999,9.509747505187988,0.09468822170900693,45.2848960739032,0.09203233256351036
KM821914|s|LII|3407,Lassa,1097,123700.4182,8.656508445739746,0.09206927985414767,47.001011850501556,-0.14658158614402922
KM822099|s|LII|3388,Lassa,1068,120398.0529,8.583594703674319,0.09082397003745318,59.888586142322396,-0.1823033707865169
MH887755|s|LII|3394,Lassa,1074,120925.80450000001,8.611831855773929,0.0893854748603352,57.735391061452816,-0.19785847299813783
MH887862|s|LII|3169,Lassa,982,109744.5612,9.407822990417483,0.08757637474541752,43.08992871690447,0.08156822810590628
MK117988|s|LII|3161,Lassa,930,104713.6329,9.268120002746581,0.09354838709677418,42.87968817204318,0.07451612903225803
MK118022|s|LII|3388,Lassa,1066,120464.4256,8.912512397766115,0.09193245778611632,59.66764540337741,-0.20694183864915577
MK118012|s|LII|2881,Lassa,825,92354.8838,9.248521614074708,0.08484848484848485,43.593587878788064,-0.0021818181818182097
KM822103|s|LII|3393,Lassa,1092,122779.2131,8.432609748840335,0.08974358974358974,49.51649267399288,-0.1460622710622711
MH053580|s|LII|3358,Lassa,1082,122337.6396,8.38122844696045,0.09426987060998152,49.505924214417924,-0.1625693160813309
KM821955|s|LII|3408,Lassa,1098,124016.54479999999,8.297677421569826,0.09289617486338797,48.61357923497286,-0.16083788706739532
KM821965|s|LII|3402,Lassa,1096,123757.48080000002,8.329266929626463,0.0958029197080292,46.44426094890528,-0.13594890510948907
MK117986|s|LII|3396,Lassa,1068,120582.80199999998,8.310571098327639,0.09363295880149813,45.39251872659195,-0.1267790262172285
MH887767|s|LII|3393,Lassa,1069,120304.27990000001,9.161295890808105,0.08793264733395698,58.058288119738364,-0.20215154349859685
MH887816|s|LII|3301,Lassa,1058,119672.8982,8.378198432922364,0.09829867674858223,45.11777882797749,-0.12410207939508511
MK118021|s|LII|3401,Lassa,1089,122986.48790000001,8.238495445251466,0.09366391184573003,46.67567493112966,-0.1385674931129477
MH157034|s|LII|3389,Lassa,1067,120135.07830000001,8.94874362945557,0.09278350515463918,58.75539831302746,-0.1862230552952203
KM822069|s|LII|3406,Lassa,1081,121219.83659999998,8.628658103942872,0.08695652173913043,57.31841813136014,-0.19306197964847369
MK281631|s|LII|3072,Lassa,780,88882.8039,9.659056282043458,0.10128205128205128,46.87153846153864,0.1283333333333333
MH887878|s|LII|3381,Lassa,1068,119910.06859999998,8.053084373474118,0.09363295880149813,55.44450374531864,-0.19981273408239703
KM821996|s|LII|3402,Lassa,1072,120456.15809999999,8.718784904479982,0.09235074626865672,54.060270522388336,-0.1709888059701493
KM822047|s|LII|3412,Lassa,1073,120037.55279999999,8.597713279724122,0.08574091332712022,51.995172413793355,-0.18704566635601122
KM821922|s|LII|3407,Lassa,1098,123996.83769999999,8.39560489654541,0.09471766848816028,45.984526411657775,-0.13834244080145722
MK118010|s|LII|3329,Lassa,1070,121068.4973,8.434479331970216,0.09906542056074766,43.70159813084133,-0.1093457943925234
MH157037|s|LII|3330,Lassa,1077,121886.45239999998,8.465101814270021,0.09935004642525534,43.75766945218219,-0.11327762302692669
MK117997|s|LII|3392,Lassa,1088,122707.89610000001,8.43505954742432,0.09191176470588236,43.34522977941195,-0.09889705882352945
MK117857|s|LII|3393,Lassa,1094,123449.6906,8.434221458435061,0.0923217550274223,42.87350091407697,-0.10667276051188304
MK117850|s|LII|2388,Lassa,721,82523.2105,8.640584754943852,0.10540915395284328,43.874216366158244,-0.2080443828016644
MH887863|s|LII|3301,Lassa,1065,119926.28359999998,8.559547996520998,0.09107981220657277,46.84799061032885,-0.1146478873239437
KM821961|s|LII|3407,Lassa,1099,123682.50749999999,8.554841804504395,0.09008189262966333,47.43021838034596,-0.13521383075523208
KM822031|s|LII|3409,Lassa,1102,124175.0427,8.494950675964354,0.08983666061705989,45.610444646098216,-0.1477313974591652
MH887763|s|LII|3362,Lassa,1041,116958.60059999999,9.432578849792481,0.09606147934678194,38.5333525456294,0.07175792507204609
KM822012|s|LII|3393,Lassa,1099,124201.34300000001,8.534598731994631,0.09190172884440401,44.158789808917376,-0.1255686988171065
KM821937|s|LII|3408,Lassa,1098,123433.61699999998,7.980170631408692,0.09107468123861566,49.53106557377074,-0.1584699453551913
KM822063|s|LII|3389,Lassa,1097,123803.5498,8.453239631652835,0.09115770282588878,47.02298085688262,-0.14785779398359167
KM822039|s|LII|3407,Lassa,1076,120442.8948,8.891882514953615,0.08736059479553904,54.803828996282824,-0.21236059479553906
KM821988|s|LII|3402,Lassa,1100,123973.74199999998,8.634718132019042,0.09181818181818183,46.536009090909296,-0.14509090909090913
MH887888|s|LII|3386,Lassa,1097,123722.63059999999,8.727617073059083,0.09298085688240657,44.98515041020986,-0.140200546946217
KM821947|s|LII|3406,Lassa,1094,123598.3475,8.575471687316895,0.09597806215722121,43.73593235831829,-0.1211151736745887
MK107897|s|LII|3396,Lassa,1097,123928.7688,8.458268165588382,0.09206927985414767,45.703664539653786,-0.131175934366454
MK107916|s|LII|3396,Lassa,1098,123770.56909999998,8.430031013488772,0.0901639344262295,45.14153916211312,-0.11411657559198546
MH053559|s|LII|3393,Lassa,1074,120569.1107,8.662761878967284,0.09124767225325883,55.7638919925515,-0.1906890130353818
MH887758|s|LII|3375,Lassa,1091,123101.7782,8.551940727233887,0.09624197983501376,43.533556370302655,-0.11329055912007337
MK118030|s|LII|3402,Lassa,1095,123759.4454,8.440345954895022,0.09315068493150684,45.091333333333516,-0.13726027397260276
MH887803|s|LII|3380,Lassa,1047,117461.47139999998,9.480994606018069,0.09264565425023878,42.6303724928369,0.08739255014326645
MK117864|s|LII|3402,Lassa,1101,124180.93929999998,8.524670600891113,0.09264305177111716,44.96122615803832,-0.1412352406902816
MH887848|s|LII|3358,Lassa,1086,122234.9197,8.559741401672365,0.09300184162062615,43.54080110497255,-0.10930018416206266
MK107950|s|LII|3400,Lassa,1052,117875.83919999999,9.550878334045407,0.09600760456273764,40.34667300380248,0.05228136882129275
MK107909|s|LII|3393,Lassa,1096,123268.1282,8.518159294128417,0.0885036496350365,44.76250912408776,-0.10246350364963508
KM822002|s|LII|3398,Lassa,1099,123802.7815,8.55883884429932,0.09190172884440401,45.92430391264805,-0.12347588717015473
MH887764|s|LII|3356,Lassa,1064,119669.02360000001,8.860679817199706,0.09398496240601505,55.7303759398499,-0.21024436090225568
MH887796|s|LII|3303,Lassa,1048,117648.86489999999,8.787895011901856,0.0916030534351145,55.23246183206134,-0.1913167938931298
KM821943|s|LII|3407,Lassa,1100,124312.31559999999,8.357633018493654,0.09181818181818183,47.10228181818201,-0.10718181818181823
MH887821|s|LII|3288,Lassa,1018,114608.14009999999,9.576665687561036,0.09430255402750491,45.154823182711425,0.050785854616895845
MK117998|s|LII|3384,Lassa,1085,122293.19459999999,8.428935050964355,0.0912442396313364,47.073557603686815,-0.08654377880184334
MH887836|s|LII|3385,Lassa,1093,123325.35320000001,8.534727668762208,0.09240622140896615,47.0166605672463,-0.10420860018298264
MH053551|s|LII|3378,Lassa,1044,117183.61909999998,9.691097068786618,0.09099616858237548,40.5236590038316,0.08160919540229883
MH053537|s|LII|3385,Lassa,1094,123449.2285,8.507586479187015,0.09506398537477148,44.737029250457226,-0.11316270566727608
MH887865|s|LII|3374,Lassa,1092,122949.6182,8.336229515075683,0.0924908424908425,44.26713369963391,-0.12353479853479857
MH887859|s|LII|3172,Lassa,1027,115732.3885,8.452981758117676,0.09737098344693282,45.55005842259027,-0.10350535540408962
MH887830|s|LII|3393,Lassa,1073,120620.1149,8.622017860412601,0.09040074557315936,54.199832246039406,-0.2164958061509786
MH887879|s|LII|3380,Lassa,1094,123379.3522,8.499334526062015,0.09506398537477148,44.39617001828172,-0.0937842778793419
MK117967|s|LII|3381,Lassa,1091,123002.94200000001,8.464521598815917,0.09440879926672778,44.49075160403318,-0.08835930339138408
MK117855|s|LII|3385,Lassa,1096,123632.6531,8.533502769470214,0.0948905109489051,44.44033759124106,-0.09917883211678837
MK117984|s|LII|3339,Lassa,1021,115190.90830000001,9.520642662048338,0.0969637610186092,40.042507345739686,0.053966699314397626
MH157028|s|LII|3336,Lassa,1080,121723.22399999999,8.397796821594241,0.09166666666666667,45.392324074074246,-0.10638888888888892
MK117951|s|LII|3307,Lassa,970,108997.9323,9.252131843566893,0.08969072164948454,39.91453608247441,0.11298969072164945
MH887801|s|LII|3392,Lassa,1071,120093.4655,8.697897148132324,0.0896358543417367,54.80804855275469,-0.20233426704014942
MH887812|s|LII|3200,Lassa,1035,116712.3821,8.571603584289551,0.09371980676328502,44.72300483091806,-0.15758454106280198
MK118009|s|LII|3398,Lassa,1094,123160.12110000002,8.494241523742676,0.09049360146252286,44.83483546617934,-0.09652650822669108
MH887829|s|LII|3386,Lassa,1095,123294.1703,8.527249336242676,0.09223744292237443,44.514438356164554,-0.10904109589041099
MK107938|s|LII|3398,Lassa,1100,124233.27819999999,8.500494956970215,0.09454545454545454,44.200827272727444,-0.09872727272727276
MH887774|s|LII|3279,Lassa,1061,119506.7101,8.35731067657471,0.08859566446748351,44.90245994344975,-0.11753063147973614
MH887890|s|LII|3278,Lassa,1035,116324.49209999999,8.811877250671387,0.09178743961352658,54.92716908212586,-0.1968115942028986
MK118008|s|LII|3360,Lassa,1053,118546.83189999999,8.883823966979982,0.09401709401709402,54.43515669515695,-0.21595441595441597
MH887882|s|LII|3378,Lassa,1067,119973.4659,8.828252220153807,0.09278350515463918,54.37799437675753,-0.21574507966260548
MH887773|s|LII|3323,Lassa,1075,121067.58510000001,8.474578666687016,0.09116279069767443,45.78307906976762,-0.10158139534883726
MH887877|s|LII|3377,Lassa,1090,122742.5447,8.419587135314945,0.0908256880733945,44.569275229357984,-0.09266055045871563
MH053528|s|LII|3364,Lassa,1088,122553.42189999999,8.526153373718262,0.09099264705882354,45.001479779411945,-0.09319852941176474
MH887864|s|LII|3386,Lassa,1095,123306.0539,8.451176643371586,0.08858447488584474,46.315908675799264,-0.1231963470319635
MH887895|s|LII|3346,Lassa,1059,118956.32510000002,8.691708183288572,0.0906515580736544,54.439102927290136,-0.19480642115203026
MH887871|s|LII|3298,Lassa,1023,115464.40779999999,9.653640937805175,0.09286412512218964,44.151534701857514,0.05708699902248286
MK117999|s|LII|3398,Lassa,1083,122274.11009999999,8.33513355255127,0.0904893813481071,45.2543951985228,-0.07617728531855959
MH887780|s|LII|3394,Lassa,1073,120666.21140000001,8.699702262878418,0.09040074557315936,54.30989748369083,-0.21891891891891896
MK117858|s|LII|3398,Lassa,1099,123849.79299999999,8.374781608581543,0.09008189262966333,45.02448589626951,-0.10036396724294817
MK117949|s|LII|3375,Lassa,1037,116985.7263,9.402472114562986,0.10125361620057859,40.92662487946018,0.06567020250723236
MH053518|s|LII|3375,Lassa,1044,117685.7327,9.564545631408691,0.09865900383141762,43.15107279693509,0.06044061302681989
MK117962|s|LII|3399,Lassa,1091,123321.4902,8.536855125427245,0.09165902841429882,44.28066911090761,-0.07415215398716776
MH887766|s|LII|3390,Lassa,1070,120168.68990000001,8.701765251159667,0.08598130841121496,56.47991588785074,-0.21457943925233647
MH157035|s|LII|3390,Lassa,1070,120168.68990000001,8.69190158843994,0.08598130841121496,56.55038317757037,-0.21457943925233647
MK117854|s|LII|3407,Lassa,1091,123324.40290000002,8.503396034240723,0.09349220898258478,44.099184234647296,-0.07424381301558207
MH887892|s|LII|3318,Lassa,1020,114311.8671,8.655283546447755,0.08823529411764705,57.86129411764733,-0.2062745098039216
MK118015|s|LII|3315,Lassa,902,100867.53689999999,8.610091209411621,0.08647450110864745,57.435055432372764,-0.20964523281596456
MH157038|s|LII|3378,Lassa,1068,119682.92169999999,8.60280628204346,0.08614232209737828,57.07604868913885,-0.201498127340824
MK117991|s|LII|3398,Lassa,1094,123397.42730000001,8.395089149475101,0.0923217550274223,44.129351005484644,-0.08967093235831813
MH887855|s|LII|3391,Lassa,1097,123764.79099999998,8.472838020324708,0.09298085688240657,43.62115770282606,-0.10127620783956248
MH887802|s|LII|3355,Lassa,1035,116457.64450000001,9.569187355041503,0.09758454106280194,41.65169082125623,0.09864734299516904
MH887768|s|LII|3370,Lassa,1066,119374.6382,8.688097953796387,0.08818011257035648,56.86756097561004,-0.19502814258911824
MH887775|s|LII|3390,Lassa,1072,120064.40130000001,8.698026084899901,0.08768656716417911,56.63537313432863,-0.2006529850746269
MK117983|s|LII|3398,Lassa,1051,118698.01269999999,8.304124259948733,0.09324452901998098,43.70438629876324,-0.07963843958135114
MH887843|s|LII|3393,Lassa,1069,119931.26409999999,8.788604164123537,0.08793264733395696,56.95680074836324,-0.21955098222637984
MK107957|s|LII|3398,Lassa,1098,123868.84989999999,8.433189964294435,0.08925318761384335,43.1782422586523,-0.12404371584699457
MH887792|s|LII|3336,Lassa,1054,118231.28339999999,8.74134883880615,0.08823529411764705,56.951537001897805,-0.20768500948766608
MH887844|s|LII|3390,Lassa,1072,120087.4299,8.841726112365723,0.08582089552238806,55.86634328358237,-0.21305970149253733
MK117954|s|LII|3163,Lassa,955,107650.45939999999,8.409916877746586,0.09005235602094241,44.815612565445186,-0.05130890052356025
MH887805|s|LII|3378,Lassa,1070,119984.32169999999,8.690032005310059,0.08598130841121496,54.86852336448626,-0.2182242990654206
MH887784|s|LII|3311,Lassa,1012,114004.6306,9.701218605041504,0.09387351778656126,42.13250988142314,0.01877470355731222
MH053484|s|LII|3321,Lassa,1075,121569.9906,8.282333946228029,0.09581395348837209,44.02345116279086,-0.12418604651162793
MH887858|s|LII|3379,Lassa,1046,117799.9387,9.574796104431151,0.09464627151051626,42.6427342256216,0.06195028680688334
MH053575|s|LII|3369,Lassa,1091,123167.78529999999,8.265572166442873,0.09440879926672778,43.689285059578545,-0.13510540788267647
MH887839|s|LII|3388,Lassa,1069,119911.2558,8.693642234802244,0.08886810102899906,56.77560336763357,-0.20411599625818527
MH887789|s|LII|3391,Lassa,1070,119949.25929999999,8.664502525329592,0.08785046728971962,57.33917757009374,-0.208785046728972
ON569371|s|LII|3304,Lassa,1042,116537.44610000002,8.597648811340335,0.08829174664107486,56.788214971209484,-0.18982725527831099
MK117959|s|LII|3376,Lassa,1029,116116.14910000001,9.629658699035645,0.09912536443148688,41.39028182701672,0.07998056365403301
MH887804|s|LII|3361,Lassa,1062,119196.35750000001,8.706729316711428,0.08945386064030131,57.07271186440706,-0.22269303201506593
ON569379|s|LII|3332,Lassa,1079,121930.6384,8.324431800842287,0.09360518999073217,44.426793327154954,-0.10778498609823915
ON569375|s|LII|3334,Lassa,1054,118078.06839999999,8.615119743347169,0.08823529411764706,56.77497153700217,-0.19611005692599626
ON569377|s|LII|3202,Lassa,937,105385.156,9.584272956848142,0.09391675560298826,40.60458911419442,0.14247598719316967
ON569373|s|LII|3137,Lassa,916,103143.98610000001,9.489182090759279,0.09716157205240175,40.41801310043685,0.08941048034934496
ON569369|s|LII|3302,Lassa,1069,120616.0547,8.462523078918458,0.09448082319925163,45.11881197380748,-0.11019644527595887
MH887757|s|LII|3392,Lassa,1071,120096.2808,8.582627677917483,0.08870214752567694,56.571727357609994,-0.2120448179271709
MK117990|s|LII|2924,Lassa,943,106495.3249,8.406628990173342,0.09544008483563098,43.98834570519634,-0.055885471898197286
MH887867|s|LII|3393,Lassa,1072,120193.396,8.582627677917483,0.08861940298507462,56.52828358208983,-0.21333955223880602
MH887849|s|LII|3388,Lassa,1070,119787.8583,8.763719367980958,0.0897196261682243,54.18674766355168,-0.21728971962616825
MH887794|s|LII|3216,Lassa,1004,112367.6322,8.784542655944826,0.08864541832669322,56.15290836653413,-0.22500000000000003
MK117987|s|LII|3398,Lassa,1090,122831.86600000001,8.25332317352295,0.09174311926605505,44.91725688073413,-0.06247706422018352
MH887818|s|LII|3392,Lassa,1072,120339.716,8.775130271911618,0.08768656716417911,56.464384328358484,-0.2197761194029851
MK118014|s|LII|3356,Lassa,1009,113830.02649999999,8.435510826110843,0.09415262636273539,43.754618434093324,-0.1331020812685828
MH887845|s|LII|3382,Lassa,1069,120046.5101,8.87035007476807,0.08699719363891488,57.574200187091016,-0.20598690364826946
MK118016|s|LII|3398,Lassa,1092,123036.0534,8.396120643615724,0.09065934065934067,45.294606227106414,-0.09642857142857146
MH887866|s|LII|3383,Lassa,1092,123384.42689999999,8.394637870788575,0.09340659340659341,44.21969780219797,-0.092948717948718
MK117966|s|LII|3363,Lassa,1042,117664.75550000001,8.148368644714356,0.09404990403071017,45.32141074856062,-0.0966410748560461
MH887872|s|LII|3319,Lassa,1049,117608.56649999999,8.620406150817871,0.08770257387988561,56.86150619637779,-0.20257387988560538
MK107915|s|LII|3398,Lassa,1098,123960.08399999999,8.39496021270752,0.09289617486338797,43.90647540983624,-0.08779599271402555
MH053586|s|LII|3393,Lassa,1097,123846.92639999998,8.39496021270752,0.09298085688240657,43.76181403828641,-0.09197812215132183
MH887781|s|LII|3250,Lassa,1004,113267.79340000001,9.592911720275879,0.099601593625498,42.72741035856592,0.08645418326693224
MH053545|s|LII|3391,Lassa,1096,123825.01180000001,8.436026573181152,0.09306569343065695,44.54052007299287,-0.08430656934306574
KM821982|s|LII|3408,Lassa,1102,124737.79830000001,8.388126564025882,0.09437386569872958,45.99293103448295,-0.14373865698729585
MH887847|s|LII|3338,Lassa,1081,121978.30289999998,8.602483940124515,0.09990749306197964,43.66855689176707,-0.03145235892691956
MK118003|s|LII|3348,Lassa,1050,118347.84760000001,8.32062816619873,0.0980952380952381,43.687152380952575,-0.034380952380952415
MH887869|s|LII|3391,Lassa,1074,120733.46399999999,8.872284126281738,0.09124767225325885,56.06985102420886,-0.21378026070763503
KM822053|s|LII|3406,Lassa,1107,125263.5598,9.061821174621581,0.0993676603432701,40.27177055103904,-0.036043360433604364
KM822095|s|LII|3372,Lassa,1068,120140.684,8.686163902282715,0.09269662921348315,55.72539325842726,-0.17827715355805246
KM821967|s|LII|3402,Lassa,1098,123880.47309999999,8.630334281921389,0.08925318761384335,44.583615664845375,-0.183424408014572
MT193283|s|LII|3396,Lassa,1098,123758.2608,8.49443492889404,0.09289617486338797,44.4969125683062,-0.18433515482695814
KM821998|s|LII|3396,Lassa,1072,120298.7417,8.754371452331544,0.08768656716417911,58.62846082089582,-0.2245335820895523
KM821959|s|LII|3407,Lassa,1103,124364.0216,8.528796577453612,0.09066183136899365,45.79320942883068,-0.1733454215775159
MK117957|s|LII|3152,Lassa,981,110542.28659999999,8.352733421325684,0.09174311926605505,49.17677879714595,-0.15321100917431196
MH887846|s|LII|3358,Lassa,1042,117449.5774,9.600390052795408,0.09404990403071017,44.23870441458756,0.059788867562380006
MH053490|s|LII|3393,Lassa,1039,116493.7143,8.923278617858887,0.08565928777670838,59.67018286814273,-0.1968238691049086
MK107937|s|LII|3407,Lassa,1102,124375.5155,8.468389701843265,0.09165154264972776,45.15944646098024,-0.1314882032667877
MH053544|s|LII|3390,Lassa,1068,119597.1369,8.652382469177248,0.08520599250936331,55.851704119850474,-0.20318352059925096
MH887831|s|LII|3376,Lassa,1069,119799.4873,8.994838523864747,0.08793264733395698,55.06391019644558,-0.2154349859681946
MH053577|s|LII|3364,Lassa,1064,119218.8964,9.02133502960205,0.08834586466165413,55.15697368421082,-0.2147556390977444
KM822071|s|LII|3386,Lassa,1051,118181.67050000001,9.80256290435791,0.08848715509039011,39.717431018078244,0.05680304471931491
KM822023|s|LII|3405,Lassa,1060,119263.79860000001,9.814811897277831,0.08773584905660377,40.43690566037757,0.03867924528301883
KM822074|s|LII|3407,Lassa,1057,118767.17120000001,9.697543907165528,0.09555345316934721,41.50540208136254,0.07076631977294226
MH053564|s|LII|3395,Lassa,1072,120001.9696,9.145952415466308,0.08768656716417911,56.14796641791074,-0.17751865671641795
MH053493|s|LII|3396,Lassa,1073,120115.1272,9.145952415466308,0.08760484622553588,56.104958061510075,-0.17381174277726005
MK117985|s|LII|3401,Lassa,1045,117401.5258,9.6387487411499,0.09282296650717703,39.92892822966523,0.07626794258373203
MK107908|s|LII|3407,Lassa,1057,118995.7604,9.684585762023925,0.09271523178807946,41.51648060548741,0.07956480605487225
MH887783|s|LII|3379,Lassa,1048,118189.9871,9.849109077453612,0.08969465648854962,41.37034351145058,0.06297709923664119
MK291249|s|LII|3352,Lassa,1061,118952.696,9.013276481628417,0.08859566446748351,55.924712535344305,-0.17502356267672012
MK107948|s|LII|3374,Lassa,1091,123894.24549999999,9.047186851501465,0.1008249312557287,40.123125572869114,-0.01393217231897345
MK107907|s|LII|3407,Lassa,1056,118805.5503,9.763108253479004,0.09185606060606061,40.936382575757754,0.08693181818181815
MH887841|s|LII|3358,Lassa,1063,118854.4934,9.001543235778808,0.08748824082784572,54.84545625587987,-0.177892756349953
MH053483|s|LII|3389,Lassa,1095,123941.6912,8.496562385559084,0.0958904109589041,49.318821917808364,-0.14392694063926945
MH887787|s|LII|3379,Lassa,1050,118082.5393,9.677236366271973,0.08952380952380953,42.35935238095256,0.06666666666666664
MH887777|s|LII|3376,Lassa,1070,119565.3765,9.034937858581543,0.08691588785046729,54.131233644860096,-0.17663551401869163
MH887800|s|LII|3382,Lassa,1070,119659.58570000001,9.006571769714355,0.08504672897196261,56.003551401869444,-0.16831775700934581
MK117865|s|LII|3389,Lassa,1092,123377.08309999999,8.36549816131592,0.09615384615384616,46.764111721611904,-0.12399267399267402
MK118031|s|LII|3389,Lassa,1086,122709.3671,8.32062816619873,0.09576427255985268,47.51943830570922,-0.11418047882136284
MH887759|s|LII|3300,Lassa,1026,115821.28839999999,9.660603523254395,0.09259259259259259,41.5549805068228,0.0934697855750487
KM822086|s|LII|3403,Lassa,1097,123624.36689999998,8.517836952209475,0.09115770282588878,49.081139471285525,-0.16390154968094808
MK117847|s|LII|3395,Lassa,1071,120244.69420000001,8.709050178527832,0.09056956115779645,57.00020541549983,-0.21886087768440712
MH053491|s|LII|3394,Lassa,1070,120263.7853,8.709050178527832,0.09065420560747664,56.94721495327133,-0.2229906542056075
MK118023|s|LII|3210,Lassa,973,108429.0677,8.738447761535646,0.07810894141829394,54.746659815005394,-0.14203494347379245
MH887893|s|LII|3294,Lassa,1003,112666.535,9.503945350646973,0.09471585244267199,39.999132602193605,0.020638085742771657
MK118027|s|LII|3403,Lassa,1095,123751.6538,8.583788108825683,0.09041095890410959,47.93270319634721,-0.15150684931506853
MK117863|s|LII|3403,Lassa,1101,124364.3759,8.646515846252441,0.08991825613079019,47.02562216167141,-0.15622161671207996
MH887851|s|LII|3360,Lassa,1042,117469.7786,9.498530006408693,0.09500959692898273,47.48996161228426,0.0724568138195777
MH053523|s|LII|3357,Lassa,906,101439.4354,8.716721916198729,0.08278145695364239,56.196931567329166,-0.22483443708609277
MK118013|s|LII|3261,Lassa,874,97685.8732,8.11220188140869,0.08924485125858124,55.12440503432519,-0.20835240274599545
MH887856|s|LII|3226,Lassa,1043,117923.13859999999,8.60557842254639,0.09491850431447747,46.38035474592541,-0.12857142857142861
MK117956|s|LII|3386,Lassa,1087,122867.0036,8.548394966125489,0.09659613615455381,45.31666053357885,-0.08003679852805892
MH887770|s|LII|3343,Lassa,1058,118245.7702,8.755338478088383,0.08506616257088848,55.66769376181505,-0.17211720226843102
MK107951|s|LII|3350,Lassa,1082,121889.31349999999,8.401084709167485,0.09057301293900186,46.05731053604455,-0.1524029574861368
MK107946|s|LII|3266,Lassa,1033,115597.162,8.634782600402833,0.09002904162633107,57.18114230396931,-0.20561471442400778
